"pIC50","MDEC.23","MLogP","nC","LipoaffinityIndex","VP.5","ATSp4","ATSp5","VP.4","C1SP2","ATSp2","ATSp1","VP.3","ATSp3","maxsOH","VP.2","VP.6","BCUTp.1h","AMR","apol","VP.1"
8.921,40.02293627,3.88,29,10.00337125,4.702731663,5724.060859,5197.207753,6.105830949,0,3475.011216,2894.836325,7.8927321,5014.024632,10.13239481,10.44576132,2.688921022,12.65010805,154.6635,78.386997,13.53171127
8.796,40.02293627,3.88,29,9.037844009,3.789860734,5555.366557,5095.297172,5.127110134,0,3293.996669,2721.467093,6.950233459,4803.851981,10.12252681,9.221016448,2.356186533,12.64886929,148.4891,76.288997,12.37701074
8.658,40.60628421,4.21,31,11.17001721,4.248994685,5884.296363,5216.018873,5.662123511,0,3445.443932,2866.466994,7.545211905,4973.159001,10.14501816,10.02285757,2.869287705,12.64996249,149.092,81.674169,13.29966047
8.62,40.60628421,4.21,31,11.17001721,4.248994685,5884.296363,5216.018873,5.662123511,0,3445.443932,2866.466994,7.545211905,4973.159001,10.14501816,10.02285757,2.869287705,12.64996249,149.092,81.674169,13.29966047
8.602,40.02293627,3.99,29,9.860300054,3.649653036,5418.432941,5051.899196,5.30857012,0,3268.511706,2696.017463,7.045211905,4780.892429,10.11387629,9.315750793,2.36617241,12.64854493,143.2688,75.486997,12.29966047
8.58,43.83772829,3.88,30,7.290652105,3.784375631,5696.319179,5211.213139,5.294697979,2,3416.491683,2816.354842,7.119910158,5007.519671,10.11712446,9.559671665,2.396095658,12.64814808,149.5162,77.517411,12.7297736
8.481,38.82104733,3.77,27,9.079761821,3.268875547,5259.013456,4894.713311,4.355814271,0,3060.031257,2528.723518,5.977514436,4493.707871,10.07427559,8.570279151,2.175049398,12.64646628,139.4146,70.633411,11.06163213
8.481,40.60628421,4.21,31,12.6408805,4.235483829,5814.361731,5144.010113,5.647274582,0,3403.651461,2830.240985,7.523675135,4911.212386,10.05993236,9.982876575,2.855922805,12.63241545,147.6143,80.762376,13.26503591
8.469,40.27306483,4.1,30,10.51515863,4.123994685,5608.890976,5129.633198,5.485346816,0,3351.119972,2775.463039,7.295211905,4870.975785,10.12944722,9.669304184,2.477975809,12.64925369,146.1804,78.580583,12.79966047
8.377,39.48946738,4.21,30,11.74553053,4.094505561,5468.491551,4979.542268,5.446229643,0,3284.308079,2725.407864,7.217076439,4750.486292,10.05717754,9.485001239,2.431283244,12.6345503,144.5749,77.778583,12.66537007
8.377,40.27306483,4.21,31,11.77434955,4.203634162,5775.259133,5308.669638,5.603958522,0,3433.035568,2846.83592,7.518795791,4986.753373,10.17047697,9.8509317,2.553799089,12.68855068,151.2184,81.674169,13.18842611
8.347,39.78995755,4.32,31,12.40772047,4.219505561,5743.884582,5065.908829,5.623006339,0,3378.629004,2816.40966,7.467076439,4852.663566,10.07106643,9.83855463,2.82259514,12.6352591,147.4865,80.872169,13.16537007
8.319,43.37327286,3.77,29,6.763491325,3.628030289,5639.187481,5158.019435,5.136796229,2,3358.045611,2757.935175,6.9087458,4949.148062,10.10458231,9.206118274,2.307073639,12.64917424,146.6046,74.423825,12.2297736
8.319,39.52123112,3.55,26,6.723379846,3.202459132,5206.753944,4820.421954,4.210929872,1,2980.779328,2445.653641,5.75464249,4411.951358,10.04275652,7.783349261,2.102551083,12.64284805,132.2492,66.043446,10.52102714
8.301,38.69486501,4.1,29,11.46306409,3.341748498,5341.833175,4918.226734,4.803056922,0,3143.255482,2619.121221,6.662820332,4547.353659,10.03982845,8.609583004,2.1620329,12.63421943,146.3967,76.018583,12.07958363
8.301,39.42229025,3.99,29,11.71537875,3.357726766,5412.309138,4996.325473,4.827325165,0,3168.277701,2632.952537,6.719419028,4605.901596,10.02869438,8.753904949,2.195360565,12.63137577,146.5245,75.90879,12.17924947
8.301,40.60628421,4.21,31,12.6408805,4.235483829,5814.361731,5144.010113,5.647274582,0,3403.651461,2830.240985,7.523675135,4911.212386,10.05993236,9.982876575,2.855922805,12.63241545,147.6143,80.762376,13.26503591
8.268,40.95660961,4.21,31,11.59773697,3.441111593,5810.631092,5372.265911,5.391331914,0,3432.012031,2860.757709,7.115081268,4989.058545,10.14270152,10.19232569,2.23590746,12.65137954,158.4118,83.007755,12.99300379
8.252,40.95660961,4.21,31,11.59773697,3.441111593,5810.631092,5372.265911,5.391331914,0,3432.012031,2860.757709,7.115081268,4989.058545,10.14270152,10.19232569,2.23590746,12.65137954,158.4118,83.007755,12.99300379
8.237,39.48946738,4.21,30,11.74553053,4.094505561,5468.491551,4979.542268,5.446229643,0,3284.308079,2725.407864,7.217076439,4750.486292,10.05717754,9.485001239,2.431283244,12.6345503,144.5749,77.778583,12.66537007
8.237,40.27306483,4.21,31,11.77434955,4.203634162,5775.259133,5308.669638,5.603958522,0,3433.035568,2846.83592,7.518795791,4986.753373,10.17047697,9.8509317,2.553799089,12.68855068,151.2184,81.674169,13.18842611
8.208,43.37327286,3.77,29,6.763491325,3.628030289,5639.187481,5158.019435,5.136796229,2,3358.045611,2757.935175,6.9087458,4949.148062,10.10458231,9.206118274,2.307073639,12.64917424,146.6046,74.423825,12.2297736
8.201,39.52496711,4.21,30,11.7284691,4.089503248,5470.080641,4987.236259,5.44741248,0,3285.411715,2726.069197,7.217076439,4752.464402,10.1266924,9.485001239,2.434943378,12.61984735,144.5749,77.778583,12.66537007
8.201,40.27306483,4.21,31,11.78559509,4.20393209,5777.181156,5312.325581,5.603958522,0,3434.222003,2847.57881,7.518795791,4989.407428,10.10096211,9.8509317,2.550106923,12.66890248,151.2184,81.674169,13.18842611
8.155,39.42229025,3.99,29,11.71537875,3.357726766,5412.309138,4996.325473,4.827325165,0,3168.277701,2632.952537,6.719419028,4605.901596,10.02869438,8.753904949,2.195360565,12.63137577,146.5245,75.90879,12.17924947
8.06,40.02293627,3.99,30,10.49636912,4.116267982,5734.390003,5202.599091,5.373817195,0,3435.32189,2847.067435,7.442425501,5003.520236,10.1400628,9.911919937,2.572065474,12.64947916,155.4647,80.347376,12.87932959
8.046,38.69486501,4.1,29,11.46306409,3.341748498,5341.833175,4918.226734,4.803056922,0,3143.255482,2619.121221,6.662820332,4547.353659,10.03982845,8.609583004,2.1620329,12.63421943,146.3967,76.018583,12.07958363
8.046,40.27306483,4.21,31,11.78559509,4.20393209,5777.181156,5312.325581,5.603958522,0,3434.222003,2847.57881,7.518795791,4989.407428,10.10096211,9.8509317,2.550106923,12.66890248,151.2184,81.674169,13.18842611
8,40.02293627,3.88,29,9.037844009,3.789860734,5555.366557,5095.297172,5.127110134,0,3293.996669,2721.467093,6.950233459,4803.851981,10.12252681,9.221016448,2.356186533,12.64886929,148.4891,76.288997,12.37701074
7.959,38.82104733,3.77,27,9.079761821,3.268875547,5259.013456,4894.713311,4.355814271,0,3060.031257,2528.723518,5.977514436,4493.707871,10.07427559,8.570279151,2.175049398,12.64646628,139.4146,70.633411,11.06163213
7.959,39.78995755,4.32,31,12.40772047,4.219505561,5743.884582,5065.908829,5.623006339,0,3378.629004,2816.40966,7.467076439,4852.663566,10.07106643,9.83855463,2.82259514,12.6352591,147.4865,80.872169,13.16537007
7.955,38.03884905,3.88,27,10.26813194,3.234384111,5120.230256,4752.358838,4.317879936,0,2994.33007,2479.334434,5.89937897,4375.212075,10.07152077,8.385976206,2.132016968,12.61705994,137.8091,69.831411,10.92734173
7.886,38.08224506,3.88,27,10.28199757,3.239386423,5118.658372,4744.698715,4.316697099,0,2993.232109,2478.676973,5.89937897,4373.244162,10.00824054,8.385976206,2.128356834,12.63176289,137.8091,69.831411,10.92734173
7.796,38.08224506,3.88,27,10.28199757,3.239386423,5118.658372,4744.698715,4.316697099,0,2993.232109,2478.676973,5.89937897,4373.244162,10.00824054,8.385976206,2.128356834,12.63176289,137.8091,69.831411,10.92734173
7.658,40.29075979,4.21,31,11.18150168,4.280462412,5665.249308,5181.409255,5.670929128,0,3409.294641,2833.774317,7.506376262,4928.596402,10.13923584,10.02285757,2.570194899,12.64818774,149.092,81.674169,13.29966047
7.388,43.83772829,3.88,30,7.290652105,3.784375631,5696.319179,5211.213139,5.294697979,2,3416.491683,2816.354842,7.119910158,5007.519671,10.11712446,9.559671665,2.396095658,12.64814808,149.5162,77.517411,12.7297736
7.26,40.29075979,4.21,31,11.18150168,4.280462412,5665.249308,5181.409255,5.670929128,0,3409.294641,2833.774317,7.506376262,4928.596402,10.13923584,10.02285757,2.570194899,12.64818774,149.092,81.674169,13.29966047
7.194,40.27306483,4.32,32,13.05756707,4.283571568,5943.783431,5491.77875,5.722570229,0,3516.191602,2918.988439,7.742379676,5105.297518,0,10.03255922,2.625930204,12.70819944,156.2564,84.767755,13.57719174
7.071,39.83626421,4.32,31,12.38986814,4.214503248,5745.478587,5073.611285,5.624189175,0,3379.73398,2817.07196,7.467076439,4854.643962,10.14226334,9.83855463,2.826255274,12.62055615,147.4865,80.872169,13.16537007
7,39.52496711,4.21,30,11.7284691,4.089503248,5470.080641,4987.236259,5.44741248,0,3285.411715,2726.069197,7.217076439,4752.464402,10.1266924,9.485001239,2.434943378,12.61984735,144.5749,77.778583,12.66537007
6.955,40.02293627,3.88,29,10.00337125,4.702731663,5724.060859,5197.207753,6.105830949,0,3475.011216,2894.836325,7.8927321,5014.024632,10.13239481,10.44576132,2.688921022,12.65010805,154.6635,78.386997,13.53171127
6.921,40.40439467,3.55,26,6.313116702,3.227464498,5196.931693,4827.720352,4.265937788,1,2988.825299,2454.303109,5.754941292,4414.774583,10.03597627,7.910741769,2.123640378,12.64375627,132.1795,66.043446,10.6322615
6.824,41.40937997,4.1,30,10.43528945,4.136512835,5678.871871,5274.944022,5.513918828,0,3380.74365,2796.238029,7.273204377,4918.127183,10.16116061,9.672758507,2.484309365,12.70538606,146.1804,78.580583,12.79966047
6.745,38.03884905,3.88,27,10.26813194,3.234384111,5120.230256,4752.358838,4.317879936,0,2994.33007,2479.334434,5.89937897,4375.212075,10.07152077,8.385976206,2.132016968,12.61705994,137.8091,69.831411,10.92734173
6.721,41.40937997,4.1,30,10.43528945,4.136512835,5678.871871,5274.944022,5.513918828,0,3380.74365,2796.238029,7.273204377,4918.127183,10.16116061,9.672758507,2.484309365,12.70538606,146.1804,78.580583,12.79966047
6.509,38.82104733,3.55,25,6.472892185,3.177588454,5094.049236,4713.532494,4.173240086,0,2901.751752,2375.192772,5.530300841,4303.251222,10.01831187,7.490610023,2.069640143,12.63913377,127.6878,63.481446,10.16720494
6.506,40.02293627,3.99,30,10.49636912,4.116267982,5734.390003,5202.599091,5.373817195,0,3435.32189,2847.067435,7.442425501,5003.520236,10.1400628,9.911919937,2.572065474,12.64947916,155.4647,80.347376,12.87932959
6.487,39.33722592,3.66,26,7.006307185,3.240492021,5164.926982,4793.859503,4.264315045,0,2962.666541,2434.650381,5.741465198,4368.915041,10.04127106,7.844163414,2.124591434,12.64312714,130.5994,66.575032,10.66720494
6.237,40.40439467,3.55,26,6.313116702,3.227464498,5196.931693,4827.720352,4.265937788,1,2988.825299,2454.303109,5.754941292,4414.774583,10.03597627,7.910741769,2.123640378,12.64375627,132.1795,66.043446,10.6322615
8.398,39.83626421,4.32,31,12.38986814,4.214503248,5745.478587,5073.611285,5.624189175,0,3379.73398,2817.07196,7.467076439,4854.643962,10.14226334,9.83855463,2.826255274,12.62055615,147.4865,80.872169,13.16537007
7.886,40.27306483,4.1,30,10.51515863,4.123994685,5608.890976,5129.633198,5.485346816,0,3351.119972,2775.463039,7.295211905,4870.975785,10.12944722,9.669304184,2.477975809,12.64925369,146.1804,78.580583,12.79966047
7.129,32.78450868,3.99,26,10.41547722,5.769808797,5602.140813,4790.609496,7.488239032,0,3278.62721,2597.674942,9.060649948,5216.773738,12.09636228,10.13001263,4.216106829,12.90008598,118.9369,68.16979,11.23716037
5.921,20.67897166,2.78,17,6.607749846,1.611570703,2450.811693,1956.429199,2.649063667,1,1762.603294,1505.440476,3.760566271,2441.315264,9.892058403,5.485731978,0.875892057,10.07997726,95.5458,43.35393,7.195940396
6.1,20.7883334,3,18,6.598000096,1.47617352,2140.56718,1693.766463,2.239447353,1,1548.009605,1327.353157,3.38743542,2126.57844,9.850108043,4.746429388,0.747210847,9.976375393,92.7569,44.223102,6.757752746
5.213,33.08411955,3.44,24,7.922324381,2.874897647,4478.507401,4364.107827,3.802005314,1,2881.171254,2392.428084,5.608801273,4206.796717,10.74619481,8.018747323,1.692446461,12.8698763,130.066,61.600274,10.08430676
5.098,16.79596521,2.45,14,4.15547413,1.721343604,2291.316397,1832.323615,2.410336327,2,1625.239853,1356.118785,3.449772199,2361.006935,9.260589501,5.06769436,0.975609729,10.37881043,80.3218,36.530344,6.344057064
5.332,16.50875815,2.78,15,6.153775908,1.260021997,1459.276359,1037.094306,1.732058199,0,1287.491807,1158.448948,2.977651253,1629.125994,9.152570491,4.71168488,0.648800341,9.716764198,84.2006,38.388723,6.213129462
4.5,20.7883334,3.11,18,7.060735612,1.514386115,2075.959183,1624.306116,2.201989874,1,1526.924824,1310.72208,3.348983729,2098.178729,9.836856071,4.883953251,0.747045145,9.977611487,90.3954,43.421102,6.64538031
5.092,15.83872372,2.89,16,6.421510463,1.372871289,1415.145129,1021.237163,2.027613829,0,1191.464011,1069.824143,3.140372356,1519.224095,9.842987843,4.514643363,0.745365795,9.214871071,81.9683,42.568274,6.326093889
3.821,29.63065559,3.77,25,8.513482342,2.815232625,3809.411255,3607.595308,3.712332824,0,2477.884116,2118.668731,5.305010669,3493.58712,10.59967457,8.19902432,1.873870943,11.90691855,123.684,67.21179,10.07746139
4.243,23.94751572,3.22,20,6.255609468,2.246889665,2813.767026,2433.445645,3.039161911,0,1911.240954,1631.440189,4.354839486,2684.219306,10.28648752,6.423868136,1.398130815,10.88808182,100.0468,53.077446,8.110317904
4.582,18.80320491,2.78,15,5.238089044,1.686239383,1728.723743,1272.112317,2.281936497,0,1301.031817,1112.035253,3.260708436,1800.265435,9.468389393,4.528726065,0.951519194,9.624919859,74.8041,38.141102,5.996917894
7.086,39.36781539,4.1,31,10.85180871,4.396703211,5255.287019,4988.61107,6.001987618,1,3592.105753,3009.352396,7.93206398,5118.936122,9.792303807,10.4366911,2.673083008,13.58436978,159.3771,81.906997,13.56314122
6.509,27.56289733,3.88,27,12.79183737,3.196585461,3622.294475,3278.634132,4.428032626,1,2638.923705,2245.018864,6.15276994,3668.449854,10.05250126,8.455311149,1.680341677,11.42058294,135.5273,71.760997,11.4493824
5.292,27.59051707,3.88,27,12.90451433,3.184265015,3593.219002,3207.505282,4.415701022,1,2628.571237,2238.416872,6.169020177,3648.735364,9.667746008,8.451856825,1.683645994,11.37647384,135.5273,71.760997,11.4493824
5.288,19.87757126,3,18,7.225803128,2.299831068,2716.291986,2051.591577,3.428997788,2,2062.954105,1731.843084,4.622377367,2908.115226,10.35840136,6.005314737,1.252482675,11.70373673,101.8453,45.583516,7.727347185
5.011,21.24983746,3,22,6.081082921,3.039362429,3827.05081,3218.542163,4.519328584,4,2768.639444,2271.780445,6.040136686,4085.268801,0,7.837704312,1.78814221,12.29650417,121.2123,58.129895,10.02956248
4.631,16.84274097,2.78,18,6.738851612,1.956683755,3024.72287,2784.328049,2.689913219,3,1953.474503,1635.485639,3.9773494,2839.813488,0,5.626866004,1.246676288,10.98884809,91.9397,50.651067,8.180716718
4.599,18.15389789,2.56,20,5.251327034,3.111254916,3979.662094,3352.10466,4.365032652,4,2844.049331,2403.666259,6.21376343,4020.827133,0,8.572106354,1.880615193,11.17398927,124.5344,59.724688,10.94593113
4.374,22.72079085,2.89,22,5.532991704,2.66021193,3501.004768,3016.179957,3.833351591,4,2477.35217,2084.401568,5.442236162,3546.601004,0,7.813181332,1.563628975,10.64984117,119.6922,60.117481,10.25147671
4.707,29.52970942,3.44,23,8.707460811,2.407099905,3779.693353,3407.683124,3.432457178,3,2501.247735,2056.815045,4.787293282,3663.176408,0,6.477059771,1.371673211,10.94100528,117.0693,54.421102,8.806905194
4.678,10.66157326,2.34,12,4.241748158,1.047436419,1436.805955,1098.372229,1.617595513,1,1086.135823,938.9874703,2.235286349,1502.887864,9.757902967,3.69587722,0.556228741,9.619855118,65.1335,32.925516,4.940328679
5.14,27.69757059,3.22,24,6.561466061,4.201910375,5068.360954,4688.785884,5.668674414,4,3186.434355,2624.410629,7.136798998,4672.168903,0,9.081808369,3.036352855,13.10180387,124.12,66.984239,11.5840654
4.488,17.52726212,2.78,17,6.29077829,1.78199838,2036.036897,1748.5443,2.741960926,2,1606.488719,1357.104262,3.91116178,2246.35937,0,5.299122492,1.017303205,9.727394625,88.4524,43.861102,7.17746713
4.567,17.11047218,2.56,19,5.779062575,2.290489046,2932.373613,2526.050709,3.517372945,2,2268.263068,1938.488037,5.395314786,3137.896423,0,7.369233852,1.350610064,11.11557573,115.4198,55.581481,9.583440328
4.483,15.57232141,3,20,6.300770577,2.698828676,3835.157863,3369.040702,4.02374128,2,2658.820458,2191.431176,5.692173575,3920.884428,0,7.281155389,1.616048146,12.64201028,110.71,54.339481,9.046001153
4.858,10.50800462,2.23,14,3.616598068,1.689553828,2059.934121,1776.416178,2.891969683,3,1762.229198,1457.50347,3.917100269,2571.563314,0,5.480405842,1.060733901,11.37419621,84.5495,39.247137,7.038353374
4.63,15.6955109,2.56,14,4.923565226,1.214305787,1776.850198,1526.90591,1.902876434,2,1303.153854,1094.721955,2.720215856,1842.192788,9.246415344,3.854659555,0.66923673,9.850715282,72.7349,34.147137,5.424813284
4.706,18.5067578,3,20,6.951710088,1.39530234,2035.609089,1772.280158,2.645766554,4,1721.452846,1511.112781,4.104423859,2275.849906,0,5.966229802,0.730507527,9.425620998,103.4992,53.94386,8.267498805
5.45,20.60080446,3,20,6.12598481,3.431254462,3972.926536,3596.534404,4.601720478,2,2608.350097,2160.360501,5.919412867,3805.000339,0,7.584794322,2.194484205,12.740516,109.2705,55.673067,9.505083522
4.796,22.02056866,2.89,21,5.405330053,2.632911847,4076.639351,3899.835305,4.198532943,2,2688.713751,2220.565937,5.574725603,4055.191377,10.97547662,7.656875169,1.530968197,11.64911224,111.5389,59.774653,9.849977496
4.426,20.9476256,2.89,21,6.367528214,2.083309697,2929.677536,2550.426529,3.225310024,1,2313.817177,1990.446496,4.900836302,3240.58166,0,7.204850302,1.257764051,11.53951912,116.8479,58.441067,9.367140992
4.603,8.14616451,2.12,12,4.430364935,0.906075221,1440.645081,1188.916473,1.648911046,1,1162.056865,1017.513556,2.596567,1558.542185,0,4.002059605,0.511858405,9.78863447,72.6924,35.240723,5.543109255
4.905,33.41114185,3.33,27,9.761457831,3.683856264,6408.259755,6664.578358,5.052032031,1,3899.498008,3201.18521,6.772247786,5878.887768,11.20265582,9.525105821,2.300467415,12.94955411,153.3238,75.913032,12.21691395
4.778,12.45417707,2.67,18,6.817849616,2.029708861,2926.989039,2708.189456,3.595601031,2,2269.919666,2003.325332,4.990463809,3036.614069,0,7.248600912,1.069417473,12.08837056,106.7886,58.089032,9.633461343
4.59,24.87156611,3.22,22,9.025974304,2.297621752,3524.575855,3242.949775,3.396541811,5,2420.96405,2005.248496,4.74533909,3534.843744,10.62640007,6.726466048,1.376612524,11.09987523,115.9477,56.726274,9.029780738
4.568,16.52408086,2.56,16,6.052460656,1.418154176,2121.801178,1794.40248,2.147682839,2,1672.857823,1440.186554,3.333723092,2283.27763,10.20650778,5.006298257,0.711201436,10.14043864,92.2252,42.876723,6.860091375
4.519,13.08499396,2.56,15,5.208564236,2.609157337,2440.614503,2152.020376,3.820809354,2,2075.565685,1754.099565,5.159644861,2887.093284,0,6.520966355,1.84283327,12.69925585,91.6534,44.537102,8.149521527
5.176,22.58103143,2.89,20,7.123282714,1.926541637,2700.445594,2316.224018,2.966367423,4,2061.781414,1732.155287,4.286465622,2907.421765,0,6.05607452,1.061851934,10.07125739,106.792,51.341102,8.373489443
4.421,23.73493138,2.89,22,4.998606122,2.258273727,3425.229259,2928.286934,3.288617715,3,2297.368388,1943.140981,4.7652462,3234.772091,0,6.969584206,1.264461751,10.36531276,114.2961,59.501067,9.745134205
